Time,Datastream Name,Value
2022-04-04 17:58:00,Humidity,34.2595
2022-04-04 17:57:00,Temperature,18.467
2022-04-04 17:57:00,CO_2 concentration,597.0
2022-04-04 17:57:00,Humidity,34.158
2022-04-04 17:56:00,Temperature,18.497
2022-04-04 17:56:00,CO_2 concentration,595.0
2022-04-04 17:56:00,Humidity,34.154
2022-04-04 17:55:00,Temperature,18.5625
2022-04-04 17:55:00,CO_2 concentration,596.5
2022-04-04 17:55:00,Humidity,34.0355
2022-04-04 17:54:00,Temperature,18.561
2022-04-04 17:54:00,CO_2 concentration,594.0
2022-04-04 17:54:00,Humidity,34.0945
2022-04-04 17:53:00,Temperature,18.565
2022-04-04 17:53:00,CO_2 concentration,594.0
2022-04-04 17:53:00,Humidity,34.048
2022-04-04 17:52:00,Temperature,18.5835
2022-04-04 17:52:00,CO_2 concentration,596.0
2022-04-04 17:52:00,Humidity,34.0165
2022-04-04 17:51:00,Temperature,18.581
2022-04-04 17:51:00,CO_2 concentration,595.5
2022-04-04 17:51:00,Humidity,33.9845
2022-04-04 17:50:00,Temperature,18.619999999999997
2022-04-04 17:50:00,CO_2 concentration,592.5
2022-04-04 17:50:00,Humidity,33.9785
2022-04-04 17:49:00,Temperature,18.604999999999997
2022-04-04 17:49:00,CO_2 concentration,589.0
2022-04-04 17:49:00,Humidity,34.021
2022-04-04 17:48:00,Temperature,18.586
2022-04-04 17:48:00,CO_2 concentration,586.5
2022-04-04 17:48:00,Humidity,34.053
2022-04-04 17:47:00,Temperature,18.545
2022-04-04 17:47:00,CO_2 concentration,585.5
2022-04-04 17:47:00,Humidity,34.0715
2022-04-04 17:46:00,Temperature,18.5425
2022-04-04 17:46:00,CO_2 concentration,586.0
2022-04-04 17:46:00,Humidity,34.034
2022-04-04 17:45:00,Temperature,18.5275
2022-04-04 17:45:00,CO_2 concentration,572.0
2022-04-04 17:45:00,Humidity,34.001999999999995
2022-04-04 17:44:00,Temperature,18.545
2022-04-04 17:44:00,CO_2 concentration,571.0
2022-04-04 17:44:00,Humidity,33.954
2022-04-04 17:43:00,Temperature,18.5995
2022-04-04 17:43:00,CO_2 concentration,570.5
2022-04-04 17:43:00,Humidity,33.8715
2022-04-04 17:42:00,Temperature,18.621
2022-04-04 17:42:00,CO_2 concentration,569.5
2022-04-04 17:42:00,Humidity,33.834
2022-04-04 17:41:00,Temperature,18.645
2022-04-04 17:41:00,CO_2 concentration,570.0
2022-04-04 17:41:00,Humidity,33.809
2022-04-04 17:40:00,Temperature,18.6115
2022-04-04 17:40:00,CO_2 concentration,568.5
2022-04-04 17:40:00,Humidity,33.8655
2022-04-04 17:39:00,Temperature,18.597
2022-04-04 17:39:00,CO_2 concentration,566.0
2022-04-04 17:39:00,Humidity,33.92
2022-04-04 17:38:00,Temperature,18.5785
2022-04-04 17:38:00,CO_2 concentration,566.0
2022-04-04 17:38:00,Humidity,33.8975
2022-04-04 17:37:00,Temperature,18.566499999999998
2022-04-04 17:37:00,CO_2 concentration,566.0
2022-04-04 17:37:00,Humidity,33.965
2022-04-04 17:36:00,Temperature,18.561
2022-04-04 17:36:00,CO_2 concentration,566.0
2022-04-04 17:36:00,Humidity,33.951499999999996
2022-04-04 17:35:00,Temperature,18.53
2022-04-04 17:35:00,CO_2 concentration,565.0
2022-04-04 17:35:00,Humidity,33.9975
2022-04-04 17:34:00,Temperature,18.558500000000002
2022-04-04 17:34:00,CO_2 concentration,563.5
2022-04-04 17:34:00,Humidity,33.932500000000005
2022-04-04 17:33:00,Temperature,18.5355
2022-04-04 17:33:00,CO_2 concentration,562.5
2022-04-04 17:33:00,Humidity,33.930499999999995
2022-04-04 17:32:00,Temperature,18.573
2022-04-04 17:32:00,CO_2 concentration,555.5
2022-04-04 17:32:00,Humidity,33.8955
2022-04-04 17:31:00,Temperature,18.565
2022-04-04 17:31:00,CO_2 concentration,555.0
2022-04-04 17:31:00,Humidity,33.919
2022-04-04 17:30:00,Temperature,18.564
2022-04-04 17:30:00,CO_2 concentration,555.0
2022-04-04 17:30:00,Humidity,33.8965
2022-04-04 17:29:00,Temperature,18.5355
2022-04-04 17:29:00,CO_2 concentration,553.0
2022-04-04 17:29:00,Humidity,33.905
2022-04-04 17:28:00,Temperature,18.514
2022-04-04 17:28:00,CO_2 concentration,552.0
2022-04-04 17:28:00,Humidity,33.924
2022-04-04 17:27:00,Temperature,18.497
2022-04-04 17:27:00,CO_2 concentration,549.0
2022-04-04 17:27:00,Humidity,33.935500000000005
2022-04-04 17:26:00,Temperature,18.502000000000002
2022-04-04 17:26:00,CO_2 concentration,546.0
2022-04-04 17:26:00,Humidity,33.918
2022-04-04 17:25:00,Temperature,18.487499999999997
2022-04-04 17:25:00,CO_2 concentration,543.5
2022-04-04 17:25:00,Humidity,33.9
2022-04-04 17:24:00,Temperature,18.478
2022-04-04 17:24:00,CO_2 concentration,543.5
2022-04-04 17:24:00,Humidity,33.844
2022-04-04 17:23:00,Temperature,18.461
2022-04-04 17:23:00,CO_2 concentration,541.5
2022-04-04 17:23:00,Humidity,33.811
2022-04-04 17:22:00,Temperature,18.455
2022-04-04 17:22:00,CO_2 concentration,540.0
2022-04-04 17:22:00,Humidity,33.7975
2022-04-04 17:21:00,Temperature,18.466
2022-04-04 17:21:00,CO_2 concentration,539.0
2022-04-04 17:21:00,Humidity,33.8125
2022-04-04 17:20:00,Temperature,18.499499999999998
2022-04-04 17:20:00,CO_2 concentration,536.0
2022-04-04 17:20:00,Humidity,33.775499999999994
2022-04-04 17:19:00,Temperature,18.469
2022-04-04 17:19:00,CO_2 concentration,533.5
2022-04-04 17:19:00,Humidity,33.7635
2022-04-04 17:18:00,Temperature,18.4715
2022-04-04 17:18:00,CO_2 concentration,530.0
2022-04-04 17:18:00,Humidity,33.715
